121,13:02:17,06/18/03,WNW,05MPH,142K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:02:23,06/18/03,W,05MPH,143K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:02:29,06/18/03,WNW,04MPH,141K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:02:35,06/18/03,SW,03MPH,141K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:02:41,06/18/03,SW,05MPH,119K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:02:47,06/18/03,SW,05MPH,097K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:02:53,06/18/03,SW,03MPH,076K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:02:59,06/18/03,SSW,04MPH,108K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:05,06/18/03,SW,03MPH,138K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:11,06/18/03,WSW,03MPH,139K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:17,06/18/03,SW,04MPH,139K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:23,06/18/03,SW,04MPH,140K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:29,06/18/03,W,03MPH,140K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:35,06/18/03,SSW,05MPH,140K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:41,06/18/03,WSW,05MPH,139K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:47,06/18/03,WSW,04MPH,139K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:53,06/18/03,W,03MPH,139K,460F,083F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:03:59,06/18/03,SSW,03MPH,139K,460F,083F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:05,06/18/03,N,01MPH,139K,460F,083F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:11,06/18/03,WNW,03MPH,137K,460F,083F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:17,06/18/03,WNW,03MPH,138K,460F,083F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:23,06/18/03,NW,08MPH,138K,460F,083F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:29,06/18/03,WNW,08MPH,138K,460F,083F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:35,06/18/03,WNW,10MPH,138K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:47,06/18/03,NW,09MPH,138K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:53,06/18/03,WNW,08MPH,138K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:04:59,06/18/03,NNW,06MPH,136K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:05,06/18/03,NW,06MPH,136K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:11,06/18/03,N,04MPH,136K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:17,06/18/03,N,05MPH,134K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:23,06/18/03,WNW,06MPH,135K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:29,06/18/03,NW,07MPH,135K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:35,06/18/03,NW,06MPH,134K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:41,06/18/03,W,05MPH,133K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:47,06/18/03,W,08MPH,133K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:54,06/18/03,NW,06MPH,134K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:05:59,06/18/03,W,06MPH,134K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:06:11,06/18/03,WNW,04MPH,133K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:06:16,06/18/03,WNW,05MPH,133K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:06:21,06/18/03,WNW,06MPH,132K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:06:26,06/18/03,W,06MPH,131K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:06:31,06/18/03,NNW,06MPH,129K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:06:36,06/18/03,W,05MPH,132K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:06:41,06/18/03,WSW,05MPH,132K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:06:55,06/18/03,WNW,03MPH,132K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:05,06/18/03,NW,03MPH,132K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:10,06/18/03,N,04MPH,126K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:17,06/18/03,WSW,04MPH,132K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:23,06/18/03,SW,06MPH,131K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:29,06/18/03,WSW,05MPH,133K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:35,06/18/03,WSW,06MPH,133K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:41,06/18/03,SW,06MPH,048K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:47,06/18/03,WSW,03MPH,056K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:07:53,06/18/03,SW,05MPH,131K,460F,083F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:07:59,06/18/03,WSW,06MPH,133K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:08:05,06/18/03,WSW,07MPH,132K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:08:11,06/18/03,WSW,06MPH,131K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:08:17,06/18/03,WSW,06MPH,132K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:08:23,06/18/03,WSW,06MPH,134K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:08:29,06/18/03,W,07MPH,132K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:08:35,06/18/03,W,06MPH,093K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:08:41,06/18/03,WSW,06MPH,110K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:08:47,06/18/03,WNW,05MPH,134K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:08:53,06/18/03,W,05MPH,134K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:08:59,06/18/03,NNW,04MPH,133K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:09:05,06/18/03,NNW,04MPH,106K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:09:11,06/18/03,W,04MPH,130K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:09:17,06/18/03,W,03MPH,131K,460F,083F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:09:23,06/18/03,WNW,03MPH,133K,460F,083F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:09:29,06/18/03,WSW,04MPH,133K,460F,083F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:09:35,06/18/03,NW,03MPH,132K,460F,083F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:09:42,06/18/03,WNW,04MPH,132K,460F,083F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:09:47,06/18/03,W,05MPH,131K,460F,083F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:09:53,06/18/03,W,04MPH,129K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:09:59,06/18/03,WNW,03MPH,130K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:10:05,06/18/03,WNW,03MPH,130K,460F,082F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:10:11,06/18/03,NW,03MPH,125K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:10:17,06/18/03,NW,06MPH,125K,460F,082F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:10:23,06/18/03,WNW,05MPH,129K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:10:29,06/18/03,NNW,03MPH,127K,460F,082F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:10:35,06/18/03,WNW,04MPH,132K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:10:41,06/18/03,NW,06MPH,132K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:10:47,06/18/03,NNW,07MPH,128K,460F,082F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:10:54,06/18/03,NNW,08MPH,132K,460F,082F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:10:59,06/18/03,NW,06MPH,132K,460F,082F,060%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:11:05,06/18/03,NW,06MPH,132K,460F,081F,060%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:11:11,06/18/03,NNW,06MPH,132K,460F,081F,060%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:11:16,06/18/03,NW,05MPH,132K,460F,081F,060%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:11:21,06/18/03,NNW,05MPH,130K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:11:26,06/18/03,NNW,06MPH,079K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:11:31,06/18/03,N,06MPH,130K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:11:35,06/18/03,NNW,05MPH,129K,460F,082F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:11:40,06/18/03,N,06MPH,096K,460F,081F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:11:54,06/18/03,NNW,06MPH,093K,460F,081F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:12:02,06/18/03,N,07MPH,121K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:07,06/18/03,NNW,06MPH,105K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:12,06/18/03,NNW,06MPH,129K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:17,06/18/03,NNW,08MPH,083K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:22,06/18/03,NNW,06MPH,092K,460F,081F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:12:28,06/18/03,N,05MPH,132K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:33,06/18/03,N,05MPH,083K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:39,06/18/03,NNW,06MPH,076K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:44,06/18/03,NW,06MPH,132K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:53,06/18/03,NNW,08MPH,132K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:12:59,06/18/03,NNW,05MPH,133K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:05,06/18/03,NW,06MPH,133K,460F,081F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:10,06/18/03,NNW,05MPH,133K,460F,081F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:16,06/18/03,NW,06MPH,133K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:22,06/18/03,NNW,08MPH,069K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:29,06/18/03,N,06MPH,130K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:35,06/18/03,NNW,08MPH,095K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:41,06/18/03,N,06MPH,132K,460F,081F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:13:47,06/18/03,N,06MPH,134K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:53,06/18/03,NNW,07MPH,116K,460F,081F,061%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:13:59,06/18/03,NNW,06MPH,082K,460F,080F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:14:05,06/18/03,NNW,06MPH,077K,460F,080F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:14:11,06/18/03,NNW,06MPH,085K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:14:17,06/18/03,N,06MPH,086K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:14:23,06/18/03,N,05MPH,134K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:14:29,06/18/03,N,04MPH,134K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:14:35,06/18/03,NNW,06MPH,124K,460F,081F,062%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:14:41,06/18/03,NNW,05MPH,133K,460F,081F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:14:47,06/18/03,NNW,05MPH,100K,460F,081F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:14:53,06/18/03,NW,04MPH,134K,460F,081F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:14:59,06/18/03,NNW,04MPH,134K,460F,081F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:15:05,06/18/03,NNW,06MPH,128K,460F,081F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:15:11,06/18/03,NNE,05MPH,134K,460F,081F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:15:17,06/18/03,NNW,03MPH,135K,460F,081F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:15:23,06/18/03,NNW,05MPH,117K,460F,081F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:15:29,06/18/03,WNW,05MPH,135K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:15:35,06/18/03,SW,04MPH,136K,460F,082F,063%,29.95F,00.00"D,01.24"M,00.00"R,
121,13:15:41,06/18/03,NNW,03MPH,135K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:15:47,06/18/03,W,03MPH,133K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:15:53,06/18/03,WSW,04MPH,134K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:15:59,06/18/03,WNW,03MPH,134K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:05,06/18/03,WNW,03MPH,133K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:11,06/18/03,W,02MPH,133K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:16,06/18/03,NNW,03MPH,136K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:21,06/18/03,NE,03MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:26,06/18/03,NNW,03MPH,078K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:31,06/18/03,WNW,03MPH,138K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:36,06/18/03,NW,05MPH,138K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:41,06/18/03,NW,06MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:16:54,06/18/03,NNW,08MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:02,06/18/03,N,06MPH,126K,460F,082F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:07,06/18/03,NNW,06MPH,136K,460F,081F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:12,06/18/03,NNW,05MPH,132K,460F,081F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:18,06/18/03,NNW,05MPH,137K,460F,081F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:23,06/18/03,N,05MPH,074K,460F,081F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:30,06/18/03,NW,04MPH,137K,460F,081F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:36,06/18/03,NW,06MPH,138K,460F,081F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:42,06/18/03,W,06MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:48,06/18/03,WNW,05MPH,138K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:17:54,06/18/03,WNW,05MPH,138K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:00,06/18/03,NW,10MPH,138K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:05,06/18/03,NW,07MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:11,06/18/03,WNW,07MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:17,06/18/03,WNW,08MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:23,06/18/03,W,06MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:29,06/18/03,WNW,04MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:35,06/18/03,NW,06MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:41,06/18/03,N,05MPH,106K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:48,06/18/03,WNW,05MPH,130K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:54,06/18/03,W,07MPH,103K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:18:59,06/18/03,WNW,05MPH,100K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:05,06/18/03,NW,08MPH,063K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:11,06/18/03,WNW,10MPH,069K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:17,06/18/03,NW,09MPH,090K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:23,06/18/03,WNW,10MPH,127K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:29,06/18/03,WNW,08MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:34,06/18/03,W,06MPH,134K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:40,06/18/03,WNW,06MPH,137K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:46,06/18/03,WNW,04MPH,138K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:52,06/18/03,WSW,07MPH,137K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:19:59,06/18/03,WSW,05MPH,137K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:06,06/18/03,WSW,08MPH,136K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:11,06/18/03,W,07MPH,132K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:17,06/18/03,WSW,09MPH,129K,460F,082F,063%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:24,06/18/03,SW,07MPH,133K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:30,06/18/03,WSW,07MPH,132K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:35,06/18/03,SSW,06MPH,130K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:42,06/18/03,SW,08MPH,131K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:47,06/18/03,SW,10MPH,130K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:53,06/18/03,WSW,10MPH,130K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:20:59,06/18/03,SW,05MPH,102K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:05,06/18/03,WSW,05MPH,130K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:11,06/18/03,SSW,08MPH,130K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:17,06/18/03,WSW,08MPH,131K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:23,06/18/03,WSW,10MPH,132K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:34,06/18/03,WSW,08MPH,131K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:34,06/18/03,WSW,07MPH,132K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:36,06/18/03,SSW,06MPH,128K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:40,06/18/03,WSW,08MPH,122K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:21:51,06/18/03,SW,05MPH,092K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:01,06/18/03,SW,05MPH,071K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:06,06/18/03,W,07MPH,086K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:11,06/18/03,WSW,08MPH,068K,460F,082F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:17,06/18/03,WSW,06MPH,041K,460F,082F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:23,06/18/03,WSW,10MPH,041K,460F,082F,061%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:29,06/18/03,W,08MPH,037K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:35,06/18/03,W,08MPH,035K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:40,06/18/03,W,07MPH,034K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:45,06/18/03,WSW,08MPH,033K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:52,06/18/03,WSW,10MPH,032K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:22:58,06/18/03,W,08MPH,031K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:04,06/18/03,WSW,08MPH,031K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:10,06/18/03,WSW,08MPH,030K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:17,06/18/03,W,08MPH,029K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:23,06/18/03,WSW,10MPH,028K,460F,081F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:29,06/18/03,WSW,08MPH,028K,460F,081F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:35,06/18/03,WSW,08MPH,027K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:41,06/18/03,WSW,09MPH,026K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:47,06/18/03,W,11MPH,026K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:23:53,06/18/03,WSW,08MPH,025K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:24:00,06/18/03,W,10MPH,024K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:24:06,06/18/03,W,07MPH,023K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
121,13:24:12,06/18/03,NW,08MPH,023K,460F,082F,062%,29.94F,00.00"D,01.24"M,00.00"R,
