2010-01-01|11.5479166666667
2010-01-02|5.70208333333333
2010-01-03|5.60625
2010-01-04|9.4875
2010-01-05|6.325
2010-01-06|2.39583333333333
2010-01-07|19.11875
2010-01-08|13.08125
2010-01-09|5.98958333333333
2010-01-10|11.0208333333333
2010-01-11|10.45
2010-01-12|7.71458333333333
2010-01-13|12.0270833333333
2010-01-14|8.14583333333333
2010-01-15|5.65416666666667
2010-01-16|6.27708333333333
2010-01-17|5.22291666666667
2010-01-18|2.97083333333333
2010-01-19|6.75625
2010-01-20|11.93125
2010-01-21|7.7625
2010-01-22|9.63125
2010-01-23|10.49375
2010-01-24|17.5854166666667
2010-01-25|24.00625
2010-01-26|13.8958333333333
2010-01-27|9.53541666666666
2010-01-28|8.52916666666667
2010-01-29|6.75625
2010-01-30|2.39583333333333
2010-01-31|5.95294117647059
2010-02-01|5.1
2010-02-02|11.6
2010-02-03|5.175
2010-02-04|8.75
2010-02-05|10.35
2010-02-06|6.6125
2010-02-07|7.13958333333333
2010-02-08|13.8
2010-02-09|12.5
2010-02-10|7.23541666666667
2010-02-11|4.16875
2010-02-12|1.35909090909091
2010-02-13|3.85
2010-02-14|14.0875
2010-02-15|14.2791666666667
2010-02-16|15.6208333333333
2010-02-17|12.2666666666667
2010-02-18|5.31875
2010-02-19|4.79166666666667
2010-02-20|6.6125
2010-02-21|11.9
2010-02-22|12.1229166666667
2010-02-23|13.524
2010-02-24|10.49375
2010-02-25|3.25833333333333
2010-02-26|2.97083333333333
2010-02-27|9.91875
2010-02-28|7.09166666666667
2010-03-01|5.89375
2010-03-02|6.19230769230769
2010-03-03|6.10384615384615
2010-03-04|3.09615384615385
2010-03-05|9.2
2010-03-06|9.34838709677419
2010-03-07|6.85208333333333
2010-03-08|6.82159090909091
2010-03-09|9.00425531914894
2010-03-10|7.24189189189189
2010-03-11|9.30697674418605
2010-03-12|5.94634146341463
2010-03-13|13.4385714285714
2010-03-14|11.2444444444444
2010-03-15|12.4703125
2010-03-16|11.8285714285714
2010-03-17|6.41774193548387
2010-03-18|8.72083333333333
2010-03-19|13.2414285714286
2010-03-20|13.0114285714286
2010-03-21|10.1583333333333
2010-03-22|5.4625
2010-03-23|7.4
2010-03-24|6.98846153846154
2010-03-25|12.9375
2010-03-26|11.93125
2010-03-27|7.92222222222222
2010-03-28|12.305
2010-03-29|7.37916666666667
2010-03-30|16.8
2010-03-31|8.096
2010-04-01|14.4229166666667
2010-04-02|14.4621212121212
2010-04-03|11.7875
2010-04-04|6.94791666666667
2010-04-05|9.47236842105263
2010-04-06|12.6755555555556
2010-04-07|13.8766666666667
2010-04-08|10.6854166666667
2010-04-09|7.90625
2010-04-10|9.29583333333333
2010-04-11|9.67916666666667
2010-04-12|9.05625
2010-04-13|10.8
2010-04-14|14.1833333333333
2010-04-15|10.35
2010-04-16|12.075
2010-04-17|7.42708333333333
2010-04-18|2.875
2010-04-19|4.07291666666667
2010-04-20|3.7375
2010-04-21|7.71458333333333
2010-04-22|4.8875
2010-04-23|11.8559523809524
2010-04-24|10.5529411764706
2010-04-25|14.6625
2010-04-26|8.11388888888889
2010-04-27|7.42708333333333
2010-04-28|11.8833333333333
2010-04-29|19.2
2010-04-30|10.0625
2010-05-01|11.9791666666667
2010-05-02|8.22424242424242
2010-05-03|9.39166666666667
2010-05-04|15.3333333333333
2010-05-05|13.08125
2010-05-06|7.55
2010-05-07|14.775
2010-05-08|14.8106060606061
2010-05-09|6.35
2010-05-10|14.7528571428571
2010-05-11|8.05
2010-05-12|9.95943396226415
2010-05-13|10.5690476190476
2010-05-14|5.07916666666667
2010-05-15|4.12083333333333
2010-05-16|8.13214285714286
2010-05-17|5.23448275862069
2010-05-18|4.45625
2010-05-19|8.28958333333333
2010-05-20|9.38648648648648
2010-05-21|4.11860465116279
2010-05-22|13.65625
2010-05-23|12.0948275862069
2010-05-24|12.075
2010-05-25|8.60645161290322
2010-05-26|6.42083333333333
2010-05-27|7.42708333333333
2010-05-28|4.12083333333333
2010-05-29|8.14583333333333
2010-05-30|9.24259259259259
2010-05-31|4.6
2010-06-01|9.26388888888889
2010-06-02|7.29655172413793
2010-06-03|5.07916666666667
2010-06-04|7.75322580645161
2010-06-05|11.9768292682927
2010-06-06|9.63125
2010-06-07|4.89814814814815
2010-06-08|7.68536585365854
2010-06-09|8.24166666666667
2010-06-10|11.0121212121212
2010-06-11|9.16166666666667
2010-06-12|10.6297297297297
2010-06-13|6.19591836734694
2010-06-14|6.22179487179487
2010-06-15|6.02236842105263
2010-06-16|4.16875
2010-06-17|13.0465517241379
2010-06-18|10.456976744186
2010-06-19|4.10340909090909
2010-06-20|7.1515625
2010-06-21|7.25138888888889
2010-06-22|8.96206896551724
2010-06-23|11.7875
2010-06-24|4.40833333333333
2010-06-25|9.72708333333333
2010-06-26|12.73625
2010-06-27|11.5621621621622
2010-06-28|10.3020833333333
2010-06-29|4.40833333333333
2010-06-30|5.79791666666667
2010-07-01|10.1583333333333
2010-07-02|12.8895833333333
2010-07-03|11.96
2010-07-04|12.4053191489362
2010-07-05|5.81272727272727
2010-07-06|5.01818181818182
2010-07-07|4.26612903225806
2010-07-08|7.13958333333333
2010-07-09|5.12708333333333
2010-07-10|5.94166666666667
2010-07-11|5.1948275862069
2010-07-12|5.405
2010-07-13|7.498
2010-07-14|13.1655172413793
2010-07-15|6.072
2010-07-16|5.31875
2010-07-17|5.07916666666667
2010-07-18|14.97875
2010-07-19|8.50394736842105
2010-07-20|6.325
2010-07-21|7.1
2010-07-22|12.8711538461538
2010-07-23|9.545
2010-07-24|9.2359375
2010-07-25|2.73125
2010-07-26|5.89375
2010-07-27|8.00208333333333
2010-07-28|8.74
2010-07-29|5.36666666666667
2010-07-30|9.14390243902439
2010-07-31|5.61931818181818
2010-08-01|4.21666666666667
2010-08-02|7.11756756756757
2010-08-03|7.91931818181818
2010-08-04|7.176
2010-08-05|5.70208333333333
2010-08-06|4.36041666666667
2010-08-07|9.96666666666667
2010-08-08|12.3816666666667
2010-08-09|11.201
2010-08-10|10.8727272727273
2010-08-11|9.23026315789474
2010-08-12|7.13958333333333
2010-08-13|10.4732142857143
2010-08-14|4.49852941176471
2010-08-15|9.15208333333333
2010-08-16|6.27708333333333
2010-08-17|5.68235294117647
2010-08-18|5.51041666666667
2010-08-19|9.4875
2010-08-20|8.71212121212121
2010-08-21|4.96142857142857
2010-08-22|4.26458333333333
2010-08-23|8.00208333333333
2010-08-24|9.72272727272727
2010-08-25|6.42083333333333
2010-08-26|7.04375
2010-08-27|10.9729166666667
2010-08-28|10.8291666666667
2010-08-29|11.6568181818182
2010-08-30|13.9
