1|10.6806089746264
2|9.81814775188679
3|10.8394962492096
4|11.5147435897436
5|10.3573796791444
6|10.3266094417531
7|10.3055793991416
8|10.6393468950749
9|11.0405448714892
10|11.2463597430407
11|11.778563772776
12|11.2050965665236
13|10.8253747317214
14|10.9557815845824
15|9.81413160702686
16|11.2594450373533
17|10.0743040679098
18|10.9151075268817
19|10.5714973261777
20|10.1849892011214
21|11.2004310332239
22|11.7130620987819
23|11.6046587215601
24|10.5976318619095
25|11.457683982684
26|12.002427184466
27|11.2044623655914
28|11.4313246471227
29|11.2375133973354
30|10.2983422459893
31|10.7418932038835
32|10.0431834662626
33|11.0028664738848
34|11.139195068026
35|10.5235315441826
36|10.5843840573231
37|10.4077630612234
38|10.3484771569282
39|10.3601694915254
40|9.83105072478453
41|11.7247276692262
42|11.6952536231279
43|11.098078317414
44|10.7255434773366
45|11.5684153400437
46|11.5652142336253
47|11.1921071686665
48|10.5547395077525
49|11.4085745300381
50|10.1611231887341
51|11.7239869745699
52|11.274493487699
53|10.5700879767319
54|11.8524056254626
55|11.4096323527133
56|10.9675147498428
57|11.1513612950699
58|11.3640798225988
59|12.6687407956647
60|11.26747608612
61|11.8884105960265
62|11.9818515792653
63|12.3309963105437
64|11.8487840806024
65|12.3278346742603
66|11.9850180499218
67|12.5513090909091
68|11.5665220535069
69|11.2049342105263
70|11.7310407567059
71|11.8911337209302
72|12.445982468729
73|12.1898683249907
74|12.82177121824
75|10.9821637426901
76|11.6823550986177
77|12.0381355932203
78|11.8176406137607
79|12.4182249817211
80|12.1786975715334
81|11.7451696165016
82|12.2494464946585
83|13.0534635224585
84|13.3989698303369
85|12.5941501103753
86|12.127581120944
87|12.5688880716578
88|12.9080811803895
89|12.5686440677966
90|12.9993233082707
91|12.7651979090653
92|12.5376193975018
93|12.89335047759
94|13.035070214127
95|13.4817715959004
96|12.5113652868555
97|12.7745973645681
98|12.7533136966127
99|12.3954779411765
100|12.3690774907749
101|12.7364406779661
102|12.6796610169492
103|11.3294095940959
104|12.269778597786
105|13.1396323527308
106|12.7958702064897
107|12.2222058819322
108|12.3677359873566
109|12.9646755160132
110|12.1445427728614
111|11.6844738778514
112|11.4481865286739
113|12.5548621190131
114|11.8736613605371
115|12.2261380323054
116|12.0839063638828
117|12.115113719526
118|12.0686158401184
119|11.4974907746966
120|10.7581378298945
121|11.2739690717436
122|10.7425804093567
123|11.5263858091012
124|11.5844346549192
125|11.8980448950036
126|11.3459449674149
127|11.8837482210922
128|11.8751436783408
129|12.1357452966715
130|11.8859743046131
131|11.2315014367816
132|10.9903409090909
133|10.9793696275072
134|11.1409057974815
135|10.121205519037
136|10.1511527377522
137|11.3244211287988
138|10.7881349782293
139|10.1775
140|9.33133524784662
141|9.93488205861329
142|10.5919144309285
143|10.0996755591381
144|10.4710812767981
145|10.053599712023
146|10.2959479013849
147|9.62306299781903
148|10.2090645395214
149|9.59826213003154
150|10.0156204906205
151|10.2037572254335
152|10.0295896328294
153|9.33230769249982
154|9.85838852116428
155|9.08141916624891
156|9.36296566837107
157|10.1429044121504
158|10.2349889628584
159|10.8840975260457
